# WINDOW NO. 1  SKIP = 5
# TIME DISTANCE ENERGY
       0.010000       5.386449       1.783539
       0.020000       5.408002       1.794078
       0.030000       5.425139       1.801541
       0.040000       5.447110       1.806635
       0.050000       5.466940       1.811489
       0.060000       5.489976       1.814788
       0.070000       5.516318       1.816779
       0.080000       5.549906       1.816870
       0.090000       5.588731       1.816349
       0.100000       5.627188       1.817929
       0.110000       5.669756       1.821358
       0.120000       5.711722       1.827422
       0.130000       5.743300       1.832251
       0.140000       5.768499       1.834280
       0.150000       5.784544       1.832185
       0.160000       5.798814       1.828852
       0.170000       5.812725       1.825376
       0.180000       5.822847       1.814009
       0.190000       5.819454       1.791581
       0.200000       5.807208       1.758753
       0.210000       5.793245       1.731223
       0.220000       5.765611       1.698357
       0.230000       5.736749       1.664820
       0.240000       5.710230       1.630483
       0.250000       5.677568       1.588792
       0.260000       5.642902       1.550105
       0.270000       5.612221       1.516032
       0.280000       5.583816       1.480986
       0.290000       5.547441       1.438550
       0.300000       5.513795       1.390940
       0.310000       5.479478       1.344910
       0.320000       5.451152       1.306037
       0.330000       5.429496       1.268375
       0.340000       5.411398       1.239557
       0.350000       5.386007       1.211045
       0.360000       5.357475       1.180421
       0.370000       5.333592       1.151488
       0.380000       5.309591       1.124106
       0.390000       5.293615       1.100411
       0.400000       5.280421       1.079759
       0.410000       5.268448       1.058408
       0.420000       5.253292       1.031764
       0.430000       5.240464       1.002527
       0.440000       5.234594       0.975174
       0.450000       5.230032       0.950416
       0.460000       5.218504       0.923489
       0.470000       5.214493       0.901812
       0.480000       5.202524       0.876689
       0.490000       5.181121       0.848319
       0.500000       5.154029       0.818091
       0.510000       5.126333       0.786014
       0.520000       5.092596       0.755129
       0.530000       5.047536       0.716950
       0.540000       4.995785       0.676738
       0.550000       4.936885       0.633951
       0.560000       4.876520       0.594336
       0.570000       4.811057       0.554496
       0.580000       4.750763       0.514351
       0.590000       4.687917       0.472780
       0.600000       4.614185       0.424347
       0.610000       4.541992       0.375563
       0.620000       4.476144       0.332799
       0.630000       4.416592       0.296690
       0.640000       4.356151       0.268597
       0.650000       4.297258       0.251403
       0.660000       4.241124       0.250734
       0.670000       4.190968       0.265778
       0.680000       4.157999       0.278595
       0.690000       4.129176       0.293806
       0.700000       4.116744       0.286992
       0.710000       4.116310       0.262238
       0.720000       4.132162       0.209633
       0.730000       4.167625       0.132001
       0.740000       4.219639       0.054329
       0.750000       4.281532      -0.007738
       0.760000       4.345050      -0.046561
       0.770000       4.410184      -0.070093
       0.780000       4.487782      -0.079608
       0.790000       4.562252      -0.079410
       0.800000       4.627355      -0.078073
       0.810000       4.701282      -0.073267
       0.820000       4.779439      -0.068461
       0.830000       4.845506      -0.068232
       0.840000       4.917585      -0.065783
       0.850000       4.992079      -0.062866
       0.860000       5.061808      -0.064509
       0.870000       5.129420      -0.067114
       0.880000       5.196964      -0.071216
       0.890000       5.265351      -0.070384
       0.900000       5.336247      -0.068286
       0.910000       5.401508      -0.067768
       0.920000       5.461969      -0.067925
       0.930000       5.536051      -0.060364
       0.940000       5.603092      -0.051990
       0.950000       5.655858      -0.044965
       0.960000       5.701186      -0.039611
       0.970000       5.733882      -0.041279
       0.980000       5.771554      -0.039004
       0.990000       5.799180      -0.040167
       1.000000       5.823998      -0.042568
       1.010000       5.843362      -0.049314
       1.020000       5.849963      -0.064786
       1.030000       5.843518      -0.091082
       1.040000       5.832534      -0.118605
       1.050000       5.823826      -0.145930
       1.060000       5.820610      -0.171267
       1.070000       5.818263      -0.194276
       1.080000       5.811120      -0.219320
       1.090000       5.798714      -0.246147
       1.100000       5.781549      -0.274108
       1.110000       5.777588      -0.296159
       1.120000       5.759895      -0.324568
       1.130000       5.735655      -0.356252
       1.140000       5.708262      -0.389162
       1.150000       5.671990      -0.423064
       1.160000       5.629373      -0.456151
       1.170000       5.572687      -0.492778
       1.180000       5.509333      -0.529540
       1.190000       5.432706      -0.567686
       1.200000       5.365582      -0.598953
       1.210000       5.310616      -0.624243
       1.220000       5.267252      -0.645131
       1.230000       5.220267      -0.667021
       1.240000       5.181496      -0.684829
       1.250000       5.153605      -0.698851
       1.260000       5.143308      -0.709756
       1.270000       5.141988      -0.717849
       1.280000       5.148420      -0.721598
       1.290000       5.144562      -0.727990
       1.300000       5.134621      -0.736995
       1.310000       5.123370      -0.745937
       1.320000       5.120275      -0.753050
       1.330000       5.119416      -0.760933
       1.340000       5.109770      -0.770288
       1.350000       5.110829      -0.775296
       1.360000       5.120970      -0.776876
       1.370000       5.139182      -0.776342
       1.380000       5.166195      -0.773003
       1.390000       5.185017      -0.772917
       1.400000       5.187039      -0.777496
       1.410000       5.185901      -0.783373
       1.420000       5.196217      -0.787874
       1.430000       5.204111      -0.794509
       1.440000       5.203751      -0.802140
       1.450000       5.200072      -0.810792
       1.460000       5.189109      -0.820797
       1.470000       5.171144      -0.830697
       1.480000       5.141797      -0.842826
       1.490000       5.117006      -0.854127
       1.500000       5.087870      -0.865288
       1.510000       5.043850      -0.881056
       1.520000       5.003456      -0.897630
       1.530000       4.958327      -0.917911
       1.540000       4.902679      -0.944031
       1.550000       4.841499      -0.972217
       1.560000       4.782787      -1.000768
       1.570000       4.731943      -1.027485
       1.580000       4.687989      -1.051595
       1.590000       4.639843      -1.077214
       1.600000       4.590096      -1.103457
       1.610000       4.542424      -1.128048
       1.620000       4.492879      -1.151410
       1.630000       4.440424      -1.173380
       1.640000       4.378750      -1.191521
       1.650000       4.311954      -1.198461
       1.660000       4.243627      -1.183034
       1.670000       4.175992      -1.137840
       1.680000       4.118680      -1.066029
       1.690000       4.075096      -0.983258
       1.700000       4.051471      -0.928916
       1.710000       4.046638      -0.924963
       1.720000       4.069775      -0.998685
       1.730000       4.121243      -1.117167
       1.740000       4.198144      -1.225525
       1.750000       4.280476      -1.280349
       1.760000       4.348369      -1.297646
       1.770000       4.413332      -1.298673
       1.780000       4.482721      -1.287383
       1.790000       4.554333      -1.268489
       1.800000       4.633897      -1.242862
       1.810000       4.700783      -1.220858
       1.820000       4.759496      -1.203504
       1.830000       4.811222      -1.188955
       1.840000       4.851119      -1.180253
       1.850000       4.891667      -1.171558
       1.860000       4.929819      -1.163707
       1.870000       4.965556      -1.156804
       1.880000       4.998471      -1.149926
       1.890000       5.031107      -1.143026
       1.900000       5.055487      -1.138251
       1.910000       5.084839      -1.131914
       1.920000       5.111269      -1.125732
       1.930000       5.129731      -1.122040
       1.940000       5.144166      -1.119203
       1.950000       5.162187      -1.114543
       1.960000       5.172399      -1.112434
       1.970000       5.179908      -1.111008
       1.980000       5.187398      -1.108090
       1.990000       5.184015      -1.107319
       2.000000       5.181408      -1.105578
       2.010000       5.201757      -1.096859
       2.020000       5.234753      -1.083962
       2.030000       5.260607      -1.072806
       2.040000       5.274306      -1.064623
       2.050000       5.283519      -1.057800
       2.060000       5.284511      -1.053372
       2.070000       5.273394      -1.053403
       2.080000       5.256035      -1.055331
       2.090000       5.237623      -1.056444
       2.100000       5.218198      -1.057161
       2.110000       5.207468      -1.055085
       2.120000       5.193426      -1.053485
       2.130000       5.169191      -1.054144
       2.140000       5.153504      -1.051800
       2.150000       5.148756      -1.046009
       2.160000       5.147352      -1.039736
       2.170000       5.140621      -1.035095
       2.180000       5.126302      -1.032926
       2.190000       5.109101      -1.030645
       2.200000       5.096604      -1.026394
       2.210000       5.082599      -1.022172
       2.220000       5.074908      -1.015778
       2.230000       5.069727      -1.008473
       2.240000       5.064633      -1.000427
       2.250000       5.056475      -0.992822
       2.260000       5.050971      -0.984335
       2.270000       5.039940      -0.977502
       2.280000       5.018851      -0.973567
       2.290000       4.996719      -0.970432
       2.300000       4.968152      -0.971023
       2.310000       4.932430      -0.973768
       2.320000       4.898086      -0.977762
       2.330000       4.863327      -0.983012
       2.340000       4.832269      -0.988395
       2.350000       4.796979      -0.994766
       2.360000       4.761853      -1.001026
       2.370000       4.717556      -1.011392
       2.380000       4.662705      -1.025879
       2.390000       4.600632      -1.042224
       2.400000       4.537145      -1.055588
       2.410000       4.488583      -1.059700
       2.420000       4.439862      -1.061257
       2.430000       4.388557      -1.057433
       2.440000       4.328116      -1.045231
       2.450000       4.261296      -1.016003
       2.460000       4.208942      -0.971713
       2.470000       4.179942      -0.931063
       2.480000       4.159618      -0.895929
       2.490000       4.141615      -0.862660
       2.500000       4.123051      -0.824882
       2.510000       4.117259      -0.806252
       2.520000       4.128741      -0.817795
       2.530000       4.160230      -0.856780
       2.540000       4.207960      -0.899807
       2.550000       4.256518      -0.922432
       2.560000       4.310937      -0.931967
       2.570000       4.368487      -0.926983
       2.580000       4.411897      -0.916197
       2.590000       4.452003      -0.900852
       2.600000       4.489877      -0.882011
       2.610000       4.527974      -0.861767
       2.620000       4.573382      -0.836218
       2.630000       4.603735      -0.815500
       2.640000       4.627927      -0.798517
       2.650000       4.654464      -0.781229
       2.660000       4.680239      -0.764636
       2.670000       4.702574      -0.749182
       2.680000       4.736676      -0.731481
       2.690000       4.763729      -0.719228
       2.700000       4.783307      -0.711793
       2.710000       4.806427      -0.704175
       2.720000       4.822110      -0.701076
       2.730000       4.828122      -0.702067
       2.740000       4.830125      -0.704751
       2.750000       4.830375      -0.708072
       2.760000       4.830524      -0.713097
       2.770000       4.814083      -0.725785
       2.780000       4.798935      -0.735258
       2.790000       4.776178      -0.745754
       2.800000       4.755208      -0.755229
       2.810000       4.738201      -0.762972
       2.820000       4.710117      -0.777162
       2.830000       4.668834      -0.798035
       2.840000       4.629370      -0.819978
       2.850000       4.588364      -0.843231
       2.860000       4.546995      -0.867404
       2.870000       4.506363      -0.887271
       2.880000       4.459060      -0.905359
       2.890000       4.414505      -0.917487
       2.900000       4.362026      -0.927163
       2.910000       4.295043      -0.923900
       2.920000       4.214317      -0.886594
       2.930000       4.136438      -0.799887
       2.940000       4.074079      -0.678905
       2.950000       4.031743      -0.564072
       2.960000       4.009749      -0.493598
       2.970000       4.021701      -0.541943
       2.980000       4.059397      -0.661750
       2.990000       4.124622      -0.808440
       3.000000       4.216783      -0.921540
       3.010000       4.324238      -0.966441
       3.020000       4.428097      -0.959578
       3.030000       4.523830      -0.930983
       3.040000       4.614848      -0.895562
       3.050000       4.704527      -0.858611
       3.060000       4.793962      -0.823609
       3.070000       4.882875      -0.793060
       3.080000       4.973979      -0.761524
       3.090000       5.059840      -0.731680
       3.100000       5.141452      -0.701619
       3.110000       5.221865      -0.671894
       3.120000       5.300798      -0.641835
       3.130000       5.369175      -0.612051
       3.140000       5.425049      -0.584374
       3.150000       5.477697      -0.556327
       3.160000       5.534720      -0.526594
       3.170000       5.583773      -0.498248
       3.180000       5.622976      -0.474111
       3.190000       5.653206      -0.452564
       3.200000       5.677550      -0.431737
       3.210000       5.691734      -0.416612
       3.220000       5.713552      -0.398015
       3.230000       5.744714      -0.376971
       3.240000       5.770929      -0.359622
       3.250000       5.783213      -0.352327
       3.260000       5.792391      -0.347677
       3.270000       5.796282      -0.344757
       3.280000       5.791368      -0.344642
       3.290000       5.788067      -0.341902
       3.300000       5.792631      -0.335668
       3.310000       5.796195      -0.330491
       3.320000       5.790954      -0.331155
       3.330000       5.778281      -0.335262
       3.340000       5.752175      -0.347519
       3.350000       5.719385      -0.364292
       3.360000       5.690386      -0.377509
       3.370000       5.667048      -0.385585
       3.380000       5.647202      -0.390111
       3.390000       5.616901      -0.398672
       3.400000       5.591689      -0.405757
       3.410000       5.568526      -0.413154
       3.420000       5.546432      -0.419411
       3.430000       5.514396      -0.428148
       3.440000       5.475333      -0.435894
       3.450000       5.435437      -0.442118
       3.460000       5.391860      -0.449640
       3.470000       5.348606      -0.455563
       3.480000       5.310795      -0.461036
       3.490000       5.278762      -0.464224
       3.500000       5.248849      -0.464116
       3.510000       5.225937      -0.461648
       3.520000       5.199877      -0.459405
       3.530000       5.166017      -0.458317
       3.540000       5.130654      -0.457795
       3.550000       5.091505      -0.458847
       3.560000       5.036682      -0.465673
       3.570000       4.976554      -0.472610
       3.580000       4.910084      -0.480974
       3.590000       4.843117      -0.490269
       3.600000       4.784842      -0.497886
       3.610000       4.727274      -0.508375
       3.620000       4.671025      -0.520210
       3.630000       4.623494      -0.529547
       3.640000       4.593181      -0.534143
       3.650000       4.568892      -0.535453
       3.660000       4.553754      -0.532732
       3.670000       4.535516      -0.532223
       3.680000       4.511115      -0.535117
       3.690000       4.484105      -0.540624
       3.700000       4.453465      -0.546330
       3.710000       4.425701      -0.549269
       3.720000       4.396260      -0.552945
       3.730000       4.363722      -0.551838
       3.740000       4.334298      -0.546171
       3.750000       4.311280      -0.541860
       3.760000       4.278788      -0.533333
       3.770000       4.237006      -0.512981
       3.780000       4.201957      -0.485593
       3.790000       4.182207      -0.463023
       3.800000       4.168082      -0.442759
       3.810000       4.168693      -0.440208
       3.820000       4.168370      -0.437976
       3.830000       4.165564      -0.434556
       3.840000       4.172339      -0.442066
       3.850000       4.188365      -0.457692
       3.860000       4.214724      -0.478657
       3.870000       4.257103      -0.504302
       3.880000       4.304532      -0.517500
       3.890000       4.360011      -0.518274
       3.900000       4.435770      -0.504655
       3.910000       4.510259      -0.479201
       3.920000       4.588522      -0.445327
       3.930000       4.655567      -0.412427
