# WINDOW NO. 1  SKIP = 5
# TIME DISTANCE ENERGY
       0.010000       7.885093       2.787742
       0.020000       7.821435       2.801476
       0.030000       7.754846       2.822111
       0.040000       7.689188       2.846439
       0.050000       7.622656       2.879647
       0.060000       7.560258       2.915197
       0.070000       7.501178       2.952371
       0.080000       7.439348       2.993332
       0.090000       7.385341       3.029664
       0.100000       7.340450       3.062383
       0.110000       7.291144       3.102855
       0.120000       7.257578       3.129218
       0.130000       7.242548       3.136459
       0.140000       7.231052       3.139442
       0.150000       7.230553       3.128823
       0.160000       7.248432       3.094034
       0.170000       7.283895       3.038106
       0.180000       7.328523       2.968243
       0.190000       7.380641       2.891342
       0.200000       7.438366       2.809044
       0.210000       7.495796       2.739240
       0.220000       7.552202       2.678479
       0.230000       7.600523       2.627973
       0.240000       7.642102       2.582798
       0.250000       7.682194       2.536646
       0.260000       7.723256       2.496211
       0.270000       7.758389       2.462904
       0.280000       7.800650       2.427426
       0.290000       7.838835       2.391374
       0.300000       7.873040       2.351564
       0.310000       7.905677       2.315284
       0.320000       7.934034       2.285532
       0.330000       7.967244       2.256121
       0.340000       8.002600       2.236520
       0.350000       8.029126       2.220295
       0.360000       8.051849       2.203260
       0.370000       8.066012       2.185088
       0.380000       8.073815       2.167083
       0.390000       8.067256       2.146636
       0.400000       8.058406       2.127905
       0.410000       8.060227       2.110577
       0.420000       8.057807       2.087921
       0.430000       8.054925       2.061866
       0.440000       8.061136       2.037659
       0.450000       8.078522       2.018572
       0.460000       8.097459       2.000418
       0.470000       8.112995       1.984835
       0.480000       8.135644       1.971228
       0.490000       8.154678       1.956641
       0.500000       8.179089       1.945007
       0.510000       8.204683       1.933483
       0.520000       8.229353       1.925790
       0.530000       8.253870       1.915542
       0.540000       8.259812       1.895278
       0.550000       8.255243       1.869182
       0.560000       8.245505       1.844858
       0.570000       8.248726       1.831137
       0.580000       8.246373       1.813108
       0.590000       8.231240       1.788292
       0.600000       8.210674       1.758953
       0.610000       8.184265       1.725417
       0.620000       8.163630       1.695860
       0.630000       8.152330       1.670044
       0.640000       8.148409       1.647161
       0.650000       8.142433       1.621850
       0.660000       8.138169       1.597621
       0.670000       8.116646       1.566672
       0.680000       8.088958       1.533309
       0.690000       8.061471       1.498752
       0.700000       8.029629       1.463891
       0.710000       7.991441       1.433174
       0.720000       7.950581       1.405404
       0.730000       7.902834       1.378794
       0.740000       7.839371       1.359099
       0.750000       7.781340       1.342706
       0.760000       7.719123       1.336075
       0.770000       7.664371       1.332422
       0.780000       7.623946       1.325495
       0.790000       7.593883       1.317813
       0.800000       7.572088       1.307759
       0.810000       7.562288       1.289138
       0.820000       7.564407       1.261195
       0.830000       7.580684       1.225129
       0.840000       7.617561       1.178308
       0.850000       7.671345       1.126586
       0.860000       7.736085       1.074325
       0.870000       7.808535       1.028513
       0.880000       7.879589       0.991656
       0.890000       7.948077       0.968890
       0.900000       8.001501       0.952902
       0.910000       8.056565       0.941769
       0.920000       8.121364       0.939241
       0.930000       8.178314       0.941849
       0.940000       8.227525       0.947159
       0.950000       8.283298       0.963884
       0.960000       8.338808       0.986467
       0.970000       8.399819       1.017971
       0.980000       8.448751       1.044959
       0.990000       8.487086       1.066635
       1.000000       8.516606       1.081105
       1.010000       8.537945       1.086339
       1.020000       8.546763       1.076868
       1.030000       8.547703       1.055782
       1.040000       8.537568       1.023430
