# WINDOW NO. 1  SKIP = 5
# TIME DISTANCE ENERGY
       0.010000       4.148492      -1.138436
       0.020000       4.200468      -1.090497
       0.030000       4.241466      -1.036448
       0.040000       4.274497      -0.987996
       0.050000       4.291705      -0.961037
       0.060000       4.297820      -0.955401
       0.070000       4.289594      -0.977744
       0.080000       4.260717      -1.038448
       0.090000       4.222477      -1.109825
       0.100000       4.177479      -1.174692
       0.110000       4.115766      -1.225015
       0.120000       4.061153      -1.226271
       0.130000       4.022003      -1.195736
       0.140000       3.988567      -1.144881
       0.150000       3.974021      -1.120069
       0.160000       3.986830      -1.163832
       0.170000       4.024399      -1.245929
       0.180000       4.071200      -1.308567
       0.190000       4.122722      -1.334923
       0.200000       4.170727      -1.333768
       0.210000       4.205167      -1.318826
       0.220000       4.226006      -1.310040
       0.230000       4.227026      -1.326363
       0.240000       4.208844      -1.369584
       0.250000       4.179512      -1.425707
       0.260000       4.142912      -1.474239
       0.270000       4.094936      -1.504057
       0.280000       4.052327      -1.505909
       0.290000       4.011900      -1.481670
       0.300000       3.980521      -1.450247
       0.310000       3.967003      -1.447138
       0.320000       3.970493      -1.485714
       0.330000       4.000316      -1.586679
       0.340000       4.050706      -1.681062
       0.350000       4.102796      -1.724107
       0.360000       4.154168      -1.728722
       0.370000       4.194999      -1.714986
       0.380000       4.230073      -1.692479
       0.390000       4.240192      -1.697243
       0.400000       4.240934      -1.712835
       0.410000       4.246483      -1.722537
       0.420000       4.248000      -1.742407
       0.430000       4.237893      -1.782413
       0.440000       4.233937      -1.813538
       0.450000       4.234039      -1.836801
       0.460000       4.226240      -1.870853
       0.470000       4.199872      -1.923398
       0.480000       4.170495      -1.973390
       0.490000       4.134302      -2.017948
       0.500000       4.109202      -2.046292
       0.510000       4.096213      -2.069851
       0.520000       4.089183      -2.089396
       0.530000       4.083093      -2.112106
       0.540000       4.073312      -2.131990
       0.550000       4.066009      -2.151273
       0.560000       4.067779      -2.170876
       0.570000       4.082159      -2.193135
       0.580000       4.094273      -2.212741
       0.590000       4.107148      -2.229578
       0.600000       4.118055      -2.246557
       0.610000       4.120981      -2.266458
       0.620000       4.121675      -2.286618
       0.630000       4.127579      -2.306049
       0.640000       4.138894      -2.322891
       0.650000       4.147644      -2.341323
       0.660000       4.153828      -2.360173
       0.670000       4.141118      -2.390627
       0.680000       4.126618      -2.421207
       0.690000       4.116558      -2.451103
       0.700000       4.113740      -2.479970
       0.710000       4.112263      -2.505703
       0.720000       4.117685      -2.530179
       0.730000       4.118918      -2.557673
       0.740000       4.115468      -2.586173
       0.750000       4.111998      -2.617149
       0.760000       4.101042      -2.646291
       0.770000       4.084737      -2.672622
       0.780000       4.086444      -2.702426
       0.790000       4.104524      -2.731106
       0.800000       4.131425      -2.750525
       0.810000       4.164253      -2.757272
       0.820000       4.203394      -2.746447
       0.830000       4.246009      -2.715654
       0.840000       4.292808      -2.663528
       0.850000       4.336052      -2.605503
       0.860000       4.368160      -2.564743
       0.870000       4.395467      -2.530380
       0.880000       4.406480      -2.530736
       0.890000       4.412870      -2.536304
       0.900000       4.408053      -2.566392
       0.910000       4.392549      -2.620298
       0.920000       4.372972      -2.682485
       0.930000       4.348768      -2.751985
       0.940000       4.312706      -2.840708
       0.950000       4.268797      -2.933740
       0.960000       4.213068      -3.030006
       0.970000       4.143871      -3.110481
       0.980000       4.084106      -3.136675
       0.990000       4.024073      -3.102916
       1.000000       3.977055      -3.026411
       1.010000       3.944307      -2.944843
       1.020000       3.940178      -2.949537
       1.030000       3.951623      -3.011937
       1.040000       3.985769      -3.129323
       1.050000       4.034787      -3.237801
       1.060000       4.103155      -3.300927
       1.070000       4.178315      -3.286960
       1.080000       4.248285      -3.223024
       1.090000       4.297852      -3.161470
       1.100000       4.330832      -3.118384
       1.110000       4.374145      -3.051329
       1.120000       4.402412      -3.009814
       1.130000       4.417992      -2.994319
       1.140000       4.421268      -3.005642
       1.150000       4.409246      -3.047763
       1.160000       4.380628      -3.122043
       1.170000       4.327007      -3.241717
       1.180000       4.249333      -3.386373
       1.190000       4.149101      -3.504873
       1.200000       4.058272      -3.510805
       1.210000       3.985220      -3.407932
       1.220000       3.941762      -3.285780
       1.230000       3.916925      -3.192754
       1.240000       3.929277      -3.251945
       1.250000       3.975161      -3.410441
       1.260000       4.051039      -3.548486
       1.270000       4.138532      -3.570724
       1.280000       4.228690      -3.491992
       1.290000       4.297901      -3.388523
       1.300000       4.345888      -3.304238
       1.310000       4.381296      -3.237463
       1.320000       4.414929      -3.171456
       1.330000       4.438341      -3.127230
       1.340000       4.437223      -3.136201
       1.350000       4.429684      -3.158332
       1.360000       4.416991      -3.190971
       1.370000       4.399747      -3.233335
       1.380000       4.380295      -3.279337
       1.390000       4.340479      -3.365740
       1.400000       4.271959      -3.494774
       1.410000       4.189828      -3.610798
       1.420000       4.113829      -3.664253
       1.430000       4.036415      -3.636065
       1.440000       3.958245      -3.479720
       1.450000       3.897547      -3.236367
       1.460000       3.866094      -3.057800
       1.470000       3.876383      -3.127731
       1.480000       3.916580      -3.343816
       1.490000       3.991887      -3.595342
       1.500000       4.077906      -3.704803
       1.510000       4.150376      -3.697932
       1.520000       4.223651      -3.630341
